transaction_id,product,region,quantity,price,timestamp,customer_id,customer_name,customer_age,customer_gender,customer_location,product_id,product_name,product_category,product_brand,product_rating,discount_applied,total_amount,payment_method,order_date,order_time,delivery_time
7618,Customer_7618,53,Male,North India,89,Refrigerator,Home Appliances,Boat,3.9,948611,1,61188.8,0.25,45891.6,Cash,2025-05-31,10:37:06,2025-06-01 10:37:06
2903,Customer_2903,35,Female,West India,55,Washing Machine,Electronics,Xiaomi,4.8,387162,5,52509.27,0.21,207411.62,Cash,2025-05-31,10:37:07,2025-06-01 10:37:07
9017,Customer_9017,44,Female,North India,20,Laptop,Electronics,Apple,4.5,715772,4,129847.01,0.12,457061.48,Credit/Debit Card,2025-05-31,10:37:08,2025-06-06 10:37:08
2490,Customer_2490,40,Female,North India,96,Smartphone,Home Appliances,OnePlus,4.7,418259,2,142900.54,0.22,222924.84,Cash,2025-05-31,10:37:09,2025-06-07 10:37:09
9338,Customer_9338,48,Male,West India,58,TV,Wearables,Sony,3.9,133530,1,280283.53,0.22,218621.15,Credit/Debit Card,2025-05-31,10:37:10,2025-06-05 10:37:10
4062,Customer_4062,56,Male,West India,39,Laptop,Wearables,Samsung,3.6,264649,5,156242.36,0.15,664030.03,Credit/Debit Card,2025-05-31,10:37:11,2025-06-01 10:37:11
7814,Customer_7814,31,Male,East India,1,Laptop,Electronics,LG,4.7,689653,4,40063.89,0.07,149037.67,Net Banking,2025-05-31,10:37:12,2025-06-04 10:37:12
4763,Customer_4763,24,Female,South India,81,Washing Machine,Home Appliances,Xiaomi,4.6,135811,5,48405.66,0.12,212984.9,Net Banking,2025-05-31,10:37:13,2025-06-06 10:37:13
6700,Customer_6700,27,Male,West India,63,Refrigerator,Home Appliances,Sony,4.7,346129,4,36467.76,0.16,122531.67,Credit/Debit Card,2025-05-31,10:37:14,2025-06-04 10:37:14
1775,Customer_1775,60,Female,East India,21,Smartwatch,Electronics,LG,4.7,757843,1,27669.37,0.21,21858.8,UPI,2025-05-31,10:37:15,2025-06-06 10:37:15
2158,Customer_2158,34,Male,North India,64,Smartphone,Electronics,OnePlus,3.5,129577,5,69815.89,0.12,307189.92,Cash,2025-05-31,10:37:16,2025-06-05 10:37:16
6228,Customer_6228,49,Male,East India,55,TV,Home Appliances,OnePlus,4.0,828137,3,198904.45,0.08,548976.28,Net Banking,2025-05-31,10:37:17,2025-06-01 10:37:17
5295,Customer_5295,45,Female,South India,9,Smartwatch,Home Appliances,Xiaomi,4.4,949837,4,22050.65,0.05,83792.47,Cash,2025-05-31,10:37:18,2025-06-07 10:37:18
1539,Customer_1539,54,Female,East India,68,Smartphone,Home Appliances,Boat,4.2,494546,4,98680.19,0.03,382879.14,Credit/Debit Card,2025-05-31,10:37:19,2025-06-02 10:37:19
6542,Customer_6542,27,Female,East India,24,Refrigerator,Wearables,Sony,3.6,606066,4,95007.87,0.21,300224.87,UPI,2025-05-31,10:37:20,2025-06-01 10:37:20
1249,Customer_1249,40,Male,South India,30,TV,Wearables,OnePlus,4.7,110360,4,176161.57,0.17,584856.41,Cash,2025-05-31,10:37:21,2025-06-05 10:37:21
4372,Customer_4372,35,Male,North India,98,Laptop,Electronics,Samsung,4.5,805417,4,70821.09,0.17,235126.02,Net Banking,2025-05-31,10:37:22,2025-06-04 10:37:22
1298,Customer_1298,41,Female,North India,46,Laptop,Home Appliances,Xiaomi,4.4,976957,2,44607.76,0.19,72264.57,Cash,2025-05-31,10:37:23,2025-06-07 10:37:23
1686,Customer_1686,28,Female,West India,51,Smartwatch,Wearables,Samsung,3.8,280193,1,16145.01,0.03,15660.66,Credit/Debit Card,2025-05-31,10:37:24,2025-06-06 10:37:24
1322,Customer_1322,23,Male,North India,97,Refrigerator,Wearables,OnePlus,4.5,669426,2,26158.57,0.22,40807.37,Cash,2025-05-31,10:37:25,2025-06-04 10:37:25
4358,Customer_4358,21,Male,West India,84,Smartwatch,Home Appliances,LG,4.7,911354,2,17715.98,0.29,25156.69,Net Banking,2025-05-31,10:37:26,2025-06-07 10:37:26
8867,Customer_8867,40,Male,East India,70,Washing Machine,Wearables,Sony,4.8,724242,3,37645.94,0.27,82444.61,Credit/Debit Card,2025-05-31,10:37:27,2025-06-01 10:37:27
5946,Customer_5946,46,Female,East India,18,Smartphone,Home Appliances,LG,3.7,337000,4,73737.58,0.08,271354.29,Net Banking,2025-05-31,10:37:28,2025-06-01 10:37:28
7424,Customer_7424,32,Female,East India,79,Headphones,Home Appliances,Sony,4.4,305255,1,28982.17,0.02,28402.53,Credit/Debit Card,2025-05-31,10:37:29,2025-06-07 10:37:29
2068,Customer_2068,47,Female,South India,12,Refrigerator,Wearables,Boat,4.5,995228,1,25814.69,0.11,22975.07,Cash,2025-05-31,10:37:30,2025-06-02 10:37:30
5197,Customer_5197,39,Male,South India,99,Washing Machine,Home Appliances,Samsung,3.7,438619,2,68393.67,0.1,123108.61,Net Banking,2025-05-31,10:37:31,2025-06-06 10:37:31
2399,Customer_2399,52,Female,East India,15,Smartphone,Home Appliances,Boat,3.6,158315,4,39615.03,0.1,142614.11,Net Banking,2025-05-31,10:37:32,2025-06-02 10:37:32
8665,Customer_8665,56,Female,East India,13,Headphones,Home Appliances,Samsung,4.6,734714,3,24584.17,0.12,64902.21,Net Banking,2025-05-31,10:37:33,2025-06-02 10:37:33
2471,Customer_2471,52,Male,West India,50,Refrigerator,Wearables,Samsung,3.6,451356,4,38118.97,0.11,135703.53,Cash,2025-05-31,10:37:34,2025-06-02 10:37:34
4298,Customer_4298,23,Male,East India,77,Washing Machine,Wearables,LG,4.3,991161,5,45425.63,0.13,197601.49,Net Banking,2025-05-31,10:37:35,2025-06-02 10:37:35
4304,Customer_4304,60,Male,West India,56,Smartwatch,Home Appliances,OnePlus,4.8,725250,5,31990.03,0.02,156751.15,Net Banking,2025-05-31,10:37:36,2025-06-06 10:37:36
8991,Customer_8991,58,Female,West India,13,Refrigerator,Wearables,Boat,4.3,192204,2,36907.58,0.18,60528.43,Net Banking,2025-05-31,10:37:37,2025-06-07 10:37:37
3687,Customer_3687,55,Female,South India,27,Smartwatch,Wearables,Boat,4.9,428362,5,19042.88,0.01,94262.26,UPI,2025-05-31,10:37:38,2025-06-05 10:37:38
9692,Customer_9692,31,Male,East India,13,Headphones,Electronics,Boat,3.6,550232,1,19916.4,0.23,15335.63,Credit/Debit Card,2025-05-31,10:37:39,2025-06-03 10:37:39
5609,Customer_5609,35,Male,North India,49,Washing Machine,Electronics,Apple,4.3,363039,3,45752.07,0.21,108432.41,Cash,2025-05-31,10:37:40,2025-06-04 10:37:40
3338,Customer_3338,19,Female,West India,57,Washing Machine,Wearables,OnePlus,3.8,849071,1,31858.7,0.16,26761.31,Credit/Debit Card,2025-05-31,10:37:41,2025-06-04 10:37:41
9629,Customer_9629,43,Male,North India,83,Headphones,Electronics,Apple,4.4,601878,3,1700.74,0.27,3724.62,Credit/Debit Card,2025-05-31,10:37:42,2025-06-04 10:37:42
5815,Customer_5815,22,Female,West India,32,TV,Electronics,Xiaomi,4.0,873001,4,257536.53,0.05,978638.81,Cash,2025-05-31,10:37:43,2025-06-07 10:37:43
7270,Customer_7270,37,Male,East India,79,Washing Machine,Electronics,Apple,3.5,406402,1,37575.86,0.29,26678.86,UPI,2025-05-31,10:37:44,2025-06-04 10:37:44
7125,Customer_7125,24,Male,East India,74,TV,Home Appliances,Apple,4.5,449734,2,170192.61,0.24,258692.77,Credit/Debit Card,2025-05-31,10:37:45,2025-06-04 10:37:45
4984,Customer_4984,18,Male,South India,49,Headphones,Home Appliances,LG,4.3,349568,2,17257.61,0.22,26921.87,Net Banking,2025-05-31,10:37:46,2025-06-07 10:37:46
2606,Customer_2606,32,Female,West India,71,Smartwatch,Electronics,Apple,4.0,330605,3,6596.71,0.08,18206.92,UPI,2025-05-31,10:37:47,2025-06-05 10:37:47
5241,Customer_5241,25,Female,West India,32,TV,Wearables,Sony,4.1,238673,1,291109.12,0.08,267820.39,Credit/Debit Card,2025-05-31,10:37:48,2025-06-03 10:37:48
9980,Customer_9980,20,Female,North India,24,Headphones,Electronics,Boat,4.6,417627,3,2800.83,0.17,6974.07,Net Banking,2025-05-31,10:37:49,2025-06-02 10:37:49
2092,Customer_2092,43,Male,West India,21,Smartphone,Wearables,Sony,4.1,884237,4,79181.39,0.25,237544.17,UPI,2025-05-31,10:37:50,2025-06-07 10:37:50
7598,Customer_7598,24,Female,East India,50,Smartphone,Home Appliances,Apple,4.3,791154,5,116779.73,0.05,554703.72,Credit/Debit Card,2025-05-31,10:37:51,2025-06-07 10:37:51
6460,Customer_6460,25,Female,North India,40,Washing Machine,Wearables,Samsung,3.6,591089,5,76201.34,0.13,331475.83,Credit/Debit Card,2025-05-31,10:37:52,2025-06-02 10:37:52
9427,Customer_9427,22,Female,East India,50,Headphones,Electronics,Sony,4.1,409479,5,11997.07,0.16,50387.69,Net Banking,2025-05-31,10:37:53,2025-06-01 10:37:53
1976,Customer_1976,44,Male,North India,56,Headphones,Electronics,Sony,3.9,542813,1,10578.48,0.19,8568.57,UPI,2025-05-31,10:37:54,2025-06-03 10:37:54
8630,Customer_8630,37,Male,North India,46,Smartwatch,Home Appliances,OnePlus,3.9,222922,2,16973.45,0.22,26478.58,Cash,2025-05-31,10:37:55,2025-06-04 10:37:55
7988,Customer_7988,56,Female,South India,22,Washing Machine,Electronics,Boat,5.0,965031,2,18640.69,0.27,27215.41,Credit/Debit Card,2025-05-31,10:37:56,2025-06-03 10:37:56
2356,Customer_2356,22,Female,North India,85,Smartphone,Wearables,LG,4.2,521018,5,76190.96,0.25,285716.1,Credit/Debit Card,2025-05-31,10:37:57,2025-06-03 10:37:57
2478,Customer_2478,56,Male,West India,75,Washing Machine,Electronics,Boat,4.3,900209,2,77757.37,0.05,147739.0,UPI,2025-05-31,10:37:58,2025-06-02 10:37:58
4947,Customer_4947,45,Female,North India,44,Smartwatch,Electronics,Samsung,3.8,952365,3,36807.67,0.12,97172.25,Net Banking,2025-05-31,10:37:59,2025-06-07 10:37:59
4514,Customer_4514,43,Female,East India,62,TV,Home Appliances,Samsung,4.7,623766,5,102560.4,0.17,425625.66,Net Banking,2025-05-31,10:38:00,2025-06-03 10:38:00
6469,Customer_6469,39,Male,East India,69,Refrigerator,Wearables,Apple,3.7,155682,2,75285.04,0.19,121961.76,Net Banking,2025-05-31,10:38:01,2025-06-04 10:38:01
8177,Customer_8177,50,Male,East India,47,Washing Machine,Home Appliances,Boat,4.3,182454,5,38971.11,0.03,189009.88,UPI,2025-05-31,10:38:55,2025-06-03 10:38:55
8423,Customer_8423,25,Female,South India,27,Smartwatch,Wearables,OnePlus,4.2,663993,2,24613.61,0.19,39874.05,Net Banking,2025-05-31,10:38:56,2025-06-03 10:38:56
4823,Customer_4823,28,Female,East India,98,Headphones,Home Appliances,LG,4.7,738085,5,24926.27,0.24,94719.83,Cash,2025-05-31,10:38:57,2025-06-06 10:38:57
5424,Customer_5424,45,Male,East India,32,Smartphone,Home Appliances,Xiaomi,3.7,311547,5,68511.29,0.0,342556.45,Credit/Debit Card,2025-05-31,10:38:58,2025-06-02 10:38:58
2710,Customer_2710,49,Female,South India,15,Refrigerator,Home Appliances,Xiaomi,4.1,732677,4,31030.47,0.22,96815.07,UPI,2025-05-31,10:38:59,2025-06-05 10:38:59
2293,Customer_2293,28,Male,East India,93,Smartwatch,Home Appliances,Samsung,4.9,408692,4,32440.41,0.18,106404.54,Net Banking,2025-05-31,10:39:00,2025-06-01 10:39:00
3274,Customer_3274,21,Female,East India,98,Laptop,Electronics,Boat,4.0,792880,1,196859.45,0.22,153550.37,Net Banking,2025-05-31,10:39:01,2025-06-02 10:39:01
7599,Customer_7599,22,Male,South India,39,Smartphone,Home Appliances,Apple,3.8,280388,2,43730.5,0.18,71718.02,Net Banking,2025-05-31,10:39:02,2025-06-01 10:39:02
4742,Customer_4742,59,Male,South India,11,Smartwatch,Wearables,Xiaomi,4.6,282500,2,41450.53,0.22,64662.83,UPI,2025-05-31,10:39:03,2025-06-01 10:39:03
5602,Customer_5602,26,Female,South India,87,Laptop,Home Appliances,Apple,4.4,364488,1,54726.48,0.19,44328.45,Net Banking,2025-05-31,10:39:04,2025-06-03 10:39:04
8798,Customer_8798,29,Male,North India,16,Headphones,Home Appliances,Samsung,4.3,198479,5,18195.62,0.29,64594.45,Cash,2025-05-31,10:39:05,2025-06-01 10:39:05
6120,Customer_6120,47,Female,West India,53,Smartphone,Wearables,OnePlus,4.1,849909,3,55614.93,0.2,133475.83,Cash,2025-05-31,10:39:06,2025-06-07 10:39:06
3607,Customer_3607,28,Female,West India,92,Laptop,Electronics,Xiaomi,4.2,205440,1,48381.08,0.27,35318.19,Cash,2025-05-31,10:39:07,2025-06-01 10:39:07
7159,Customer_7159,50,Female,East India,64,Refrigerator,Home Appliances,OnePlus,4.9,789306,5,81107.95,0.18,332542.6,Net Banking,2025-05-31,10:39:08,2025-06-06 10:39:08
6208,Customer_6208,48,Female,South India,86,TV,Home Appliances,Boat,4.5,755851,3,13154.02,0.05,37488.96,UPI,2025-05-31,10:39:09,2025-06-06 10:39:09
3856,Customer_3856,26,Male,West India,20,Headphones,Home Appliances,Sony,3.6,566892,2,26090.66,0.04,50094.07,Cash,2025-05-31,10:39:10,2025-06-03 10:39:10
7216,Customer_7216,51,Female,South India,98,Laptop,Wearables,OnePlus,4.6,286234,5,170588.17,0.09,776176.17,Credit/Debit Card,2025-05-31,10:39:11,2025-06-05 10:39:11
6898,Customer_6898,27,Male,West India,24,Washing Machine,Home Appliances,Boat,3.5,944284,3,34063.47,0.07,95037.08,Net Banking,2025-05-31,10:39:12,2025-06-01 10:39:12
7450,Customer_7450,48,Male,South India,65,Smartphone,Electronics,Apple,4.9,404719,1,26850.54,0.04,25776.52,Credit/Debit Card,2025-05-31,10:39:13,2025-06-05 10:39:13
4371,Customer_4371,37,Male,West India,71,Washing Machine,Electronics,Boat,4.6,534992,1,43101.52,0.09,39222.38,Net Banking,2025-05-31,10:39:14,2025-06-07 10:39:14
1769,Customer_1769,59,Female,North India,49,Refrigerator,Home Appliances,Apple,3.5,519494,5,25265.77,0.08,116222.54,UPI,2025-05-31,10:39:15,2025-06-02 10:39:15
2996,Customer_2996,30,Male,North India,31,Smartwatch,Electronics,Xiaomi,5.0,940204,1,13521.97,0.01,13386.75,Cash,2025-05-31,10:39:16,2025-06-03 10:39:16
3584,Customer_3584,27,Female,South India,1,Headphones,Wearables,OnePlus,3.7,933065,2,3892.1,0.24,5915.99,Net Banking,2025-05-31,10:39:17,2025-06-03 10:39:17
5411,Customer_5411,39,Male,South India,27,Smartphone,Wearables,OnePlus,3.8,316468,1,123350.93,0.2,98680.74,UPI,2025-05-31,10:39:18,2025-06-02 10:39:18
7367,Customer_7367,35,Male,North India,100,Smartwatch,Wearables,Boat,3.5,638329,2,34145.83,0.14,58730.83,Cash,2025-05-31,10:39:19,2025-06-05 10:39:19
1408,Customer_1408,22,Male,East India,54,Refrigerator,Home Appliances,Apple,4.7,531843,5,46813.48,0.25,175550.55,UPI,2025-05-31,10:39:20,2025-06-04 10:39:20
4301,Customer_4301,41,Female,North India,89,Smartwatch,Wearables,Samsung,4.5,405524,3,17693.31,0.05,50425.93,UPI,2025-05-31,10:39:21,2025-06-01 10:39:21
7490,Customer_7490,51,Male,West India,40,Smartphone,Electronics,Boat,3.9,104750,1,53087.65,0.21,41939.24,Net Banking,2025-05-31,10:39:22,2025-06-03 10:39:22
5434,Customer_5434,37,Female,East India,33,Laptop,Wearables,Boat,3.6,139492,3,54202.89,0.11,144721.72,Net Banking,2025-05-31,10:39:23,2025-06-01 10:39:23
2897,Customer_2897,39,Female,East India,2,TV,Electronics,OnePlus,3.7,718497,5,84404.36,0.22,329177.0,Net Banking,2025-05-31,10:39:24,2025-06-04 10:39:24
6545,Customer_6545,48,Female,East India,63,Washing Machine,Electronics,LG,3.6,880306,1,41954.56,0.13,36500.47,Credit/Debit Card,2025-05-31,10:39:25,2025-06-01 10:39:25
9391,Customer_9391,24,Female,West India,58,Headphones,Wearables,Boat,4.0,269233,1,20810.33,0.16,17480.68,Cash,2025-05-31,10:39:27,2025-06-06 10:39:27
9469,Customer_9469,19,Female,North India,48,Washing Machine,Wearables,LG,4.8,733535,2,76240.81,0.29,108261.95,Net Banking,2025-05-31,10:39:28,2025-06-06 10:39:28
6166,Customer_6166,29,Male,East India,91,TV,Electronics,Xiaomi,4.7,256708,1,133635.39,0.09,121608.2,Net Banking,2025-05-31,10:39:29,2025-06-02 10:39:29
7250,Customer_7250,18,Male,West India,10,Headphones,Home Appliances,Boat,3.8,394891,2,6300.26,0.05,11970.49,Cash,2025-05-31,10:39:30,2025-06-04 10:39:30
5143,Customer_5143,60,Female,West India,60,Smartwatch,Wearables,Boat,4.0,871640,4,17022.21,0.23,52428.41,Credit/Debit Card,2025-05-31,10:39:31,2025-06-02 10:39:31
5774,Customer_5774,42,Female,South India,20,Smartphone,Home Appliances,OnePlus,5.0,804340,5,114749.19,0.0,573745.95,UPI,2025-05-31,10:39:32,2025-06-02 10:39:32
3544,Customer_3544,44,Female,East India,60,TV,Home Appliances,Sony,3.5,621270,2,209176.31,0.15,355599.73,UPI,2025-05-31,10:39:33,2025-06-02 10:39:33
5202,Customer_5202,37,Female,North India,24,Smartwatch,Wearables,Apple,4.5,575857,4,28933.76,0.26,85643.93,UPI,2025-05-31,10:39:34,2025-06-05 10:39:34
9664,Customer_9664,42,Male,South India,74,Washing Machine,Wearables,Apple,4.7,776565,1,64364.83,0.11,57284.7,UPI,2025-05-31,10:39:35,2025-06-05 10:39:35
9552,Customer_9552,32,Male,West India,63,Washing Machine,Electronics,Samsung,4.7,440162,2,51590.38,0.08,94926.3,Net Banking,2025-05-31,10:39:36,2025-06-06 10:39:36
1619,Customer_1619,53,Female,North India,33,Smartphone,Electronics,Xiaomi,4.4,302962,3,144608.96,0.28,312355.35,Credit/Debit Card,2025-05-31,10:39:37,2025-06-05 10:39:37
8395,Customer_8395,45,Male,West India,88,TV,Home Appliances,Apple,4.4,905097,3,87313.31,0.03,254081.73,Cash,2025-05-31,10:39:38,2025-06-04 10:39:38
2646,Customer_2646,50,Female,South India,99,Laptop,Electronics,OnePlus,4.9,170294,2,92196.75,0.14,158578.41,UPI,2025-05-31,10:39:39,2025-06-07 10:39:39
6330,Customer_6330,55,Female,West India,13,Smartwatch,Home Appliances,Xiaomi,4.2,519655,1,45017.94,0.24,34213.63,Cash,2025-05-31,10:39:40,2025-06-02 10:39:40
8854,Customer_8854,53,Female,West India,68,Laptop,Electronics,OnePlus,4.9,246634,2,86075.27,0.28,123948.39,UPI,2025-05-31,10:39:41,2025-06-01 10:39:41
9915,Customer_9915,50,Male,East India,79,Smartphone,Home Appliances,Sony,3.8,245381,4,117218.42,0.22,365721.47,Net Banking,2025-05-31,10:39:42,2025-06-02 10:39:42
9571,Customer_9571,49,Male,East India,80,Refrigerator,Home Appliances,Boat,4.2,544452,4,37279.06,0.26,110346.02,Net Banking,2025-05-31,10:39:43,2025-06-01 10:39:43
8202,Customer_8202,52,Male,East India,77,Laptop,Wearables,LG,4.9,835744,1,175932.29,0.18,144264.48,Credit/Debit Card,2025-05-31,10:39:44,2025-06-05 10:39:44
5463,Customer_5463,19,Male,North India,32,Smartphone,Wearables,Sony,3.7,699417,4,132935.63,0.08,489203.12,Cash,2025-05-31,10:39:45,2025-06-03 10:39:45
9974,Customer_9974,53,Male,South India,8,Smartphone,Home Appliances,Sony,4.3,128263,4,76641.37,0.05,291237.21,Net Banking,2025-05-31,10:46:02,2025-06-07 10:46:02
9667,Customer_9667,36,Male,South India,80,TV,Home Appliances,Sony,3.5,412957,4,221452.23,0.3,620066.24,Cash,2025-05-31,10:46:03,2025-06-01 10:46:03
1690,Customer_1690,45,Male,North India,41,Headphones,Wearables,Samsung,4.6,962320,2,19967.78,0.06,37539.43,Cash,2025-05-31,10:46:04,2025-06-07 10:46:04
2625,Customer_2625,26,Male,West India,19,Smartphone,Wearables,Apple,4.8,466158,4,148561.17,0.05,564532.45,UPI,2025-05-31,10:46:05,2025-06-04 10:46:05
6109,Customer_6109,23,Female,South India,53,TV,Electronics,Samsung,4.5,163052,3,214987.76,0.2,515970.62,UPI,2025-05-31,10:46:06,2025-06-02 10:46:06
9533,Customer_9533,48,Male,North India,68,Headphones,Electronics,Sony,4.7,116088,2,5909.88,0.17,9810.4,Credit/Debit Card,2025-05-31,10:46:07,2025-06-04 10:46:07
4308,Customer_4308,43,Female,East India,68,Washing Machine,Home Appliances,Boat,5.0,137370,2,40411.01,0.0,80822.02,UPI,2025-05-31,10:46:08,2025-06-02 10:46:08
1733,Customer_1733,20,Male,North India,33,Smartphone,Home Appliances,Boat,4.5,266300,4,75961.03,0.14,261305.94,UPI,2025-05-31,10:46:09,2025-06-01 10:46:09
2966,Customer_2966,18,Female,East India,25,Refrigerator,Wearables,Boat,4.1,225611,3,78816.5,0.24,179701.62,Credit/Debit Card,2025-05-31,10:46:10,2025-06-07 10:46:10
9644,Customer_9644,46,Male,South India,3,Refrigerator,Wearables,OnePlus,4.3,915138,5,49322.39,0.11,219484.64,Credit/Debit Card,2025-05-31,10:46:11,2025-06-07 10:46:11
9776,Customer_9776,22,Male,East India,66,Smartphone,Wearables,Boat,3.6,361111,5,144524.5,0.13,628681.57,Net Banking,2025-05-31,10:46:12,2025-06-03 10:46:12
8275,Customer_8275,32,Female,East India,80,Smartphone,Home Appliances,OnePlus,4.8,418679,5,97634.56,0.11,434473.79,Credit/Debit Card,2025-05-31,10:46:13,2025-06-04 10:46:13
5539,Customer_5539,31,Male,South India,39,Refrigerator,Electronics,Sony,3.7,308178,5,87563.79,0.14,376524.3,Net Banking,2025-05-31,10:46:14,2025-06-01 10:46:14
8103,Customer_8103,26,Female,North India,79,Headphones,Electronics,OnePlus,3.5,759897,4,23368.33,0.17,77582.86,UPI,2025-05-31,10:46:15,2025-06-03 10:46:15
9618,Customer_9618,53,Male,South India,38,TV,Electronics,Xiaomi,3.8,584372,4,26112.23,0.01,103404.43,UPI,2025-05-31,10:46:16,2025-06-02 10:46:16
2600,Customer_2600,39,Male,South India,93,Laptop,Wearables,Xiaomi,4.4,507821,3,49104.76,0.09,134055.99,Credit/Debit Card,2025-05-31,10:46:17,2025-06-01 10:46:17
6283,Customer_6283,56,Male,South India,10,Smartphone,Electronics,OnePlus,4.3,657735,1,106369.77,0.21,84032.12,Credit/Debit Card,2025-05-31,10:46:18,2025-06-04 10:46:18
4449,Customer_4449,28,Female,East India,72,Headphones,Electronics,Apple,3.7,137659,5,27644.59,0.2,110578.36,Net Banking,2025-05-31,10:46:19,2025-06-04 10:46:19
7971,Customer_7971,55,Male,South India,80,Smartwatch,Home Appliances,Boat,4.9,560474,3,14729.95,0.0,44189.85,Credit/Debit Card,2025-05-31,10:46:20,2025-06-07 10:46:20
6748,Customer_6748,29,Male,East India,16,Headphones,Electronics,Apple,4.5,270145,2,18903.94,0.19,30624.38,UPI,2025-05-31,10:46:21,2025-06-07 10:46:21
8029,Customer_8029,27,Female,East India,95,Headphones,Home Appliances,Boat,4.2,481710,2,24278.26,0.05,46128.69,Credit/Debit Card,2025-05-31,10:46:22,2025-06-03 10:46:22
1310,Customer_1310,48,Female,South India,12,TV,Wearables,OnePlus,3.6,342034,3,299668.39,0.19,728194.19,Net Banking,2025-05-31,10:46:23,2025-06-04 10:46:23
6214,Customer_6214,58,Female,North India,10,Smartphone,Wearables,Boat,4.2,999045,1,17542.95,0.2,14034.36,Cash,2025-05-31,10:46:24,2025-06-02 10:46:24
7504,Customer_7504,35,Male,East India,27,Laptop,Home Appliances,Apple,4.2,281346,3,69221.53,0.03,201434.65,Credit/Debit Card,2025-05-31,10:46:25,2025-06-01 10:46:25
3949,Customer_3949,59,Male,East India,23,Headphones,Electronics,Boat,3.9,992738,2,23688.93,0.08,43587.63,Cash,2025-05-31,10:46:26,2025-06-07 10:46:26
5053,Customer_5053,46,Male,West India,76,Headphones,Electronics,Apple,3.8,128777,3,10327.99,0.03,30054.45,UPI,2025-05-31,10:46:27,2025-06-03 10:46:27
7253,Customer_7253,48,Male,East India,18,Refrigerator,Wearables,Boat,4.2,704965,5,61353.35,0.03,297563.75,Credit/Debit Card,2025-05-31,10:46:28,2025-06-01 10:46:28
4290,Customer_4290,50,Female,West India,11,Laptop,Wearables,LG,4.4,201336,4,32289.42,0.09,117533.49,Cash,2025-05-31,10:46:29,2025-06-02 10:46:29
3376,Customer_3376,47,Male,South India,12,Refrigerator,Home Appliances,Xiaomi,4.2,161603,3,37238.62,0.16,93841.32,Credit/Debit Card,2025-05-31,10:46:30,2025-06-05 10:46:30
5348,Customer_5348,39,Female,West India,45,Refrigerator,Wearables,Apple,4.2,517017,4,91638.88,0.22,285913.31,Net Banking,2025-05-31,10:46:31,2025-06-05 10:46:31
3454,Customer_3454,23,Female,West India,29,Refrigerator,Home Appliances,LG,4.7,279222,1,85902.56,0.23,66144.97,Net Banking,2025-05-31,10:46:32,2025-06-01 10:46:32
6785,Customer_6785,48,Female,North India,54,Smartwatch,Home Appliances,Boat,4.4,228335,4,21271.65,0.18,69771.01,Credit/Debit Card,2025-05-31,10:46:33,2025-06-07 10:46:33
5498,Customer_5498,39,Female,South India,89,Refrigerator,Electronics,Xiaomi,3.7,782453,5,60674.62,0.11,270002.06,Cash,2025-05-31,10:46:34,2025-06-06 10:46:34
7956,Customer_7956,28,Female,West India,80,Smartwatch,Home Appliances,Xiaomi,4.0,500809,1,12778.35,0.2,10222.68,Cash,2025-05-31,10:46:35,2025-06-03 10:46:35
5788,Customer_5788,31,Female,West India,40,TV,Wearables,Boat,4.5,794645,1,276593.16,0.08,254465.71,UPI,2025-05-31,10:46:36,2025-06-06 10:46:36
3963,Customer_3963,26,Male,East India,97,Headphones,Wearables,Apple,4.2,813408,2,15487.15,0.0,30974.3,Credit/Debit Card,2025-05-31,10:46:37,2025-06-06 10:46:37
5705,Customer_5705,30,Male,West India,87,Refrigerator,Home Appliances,LG,4.9,967184,4,33364.53,0.16,112104.82,Cash,2025-05-31,10:46:38,2025-06-07 10:46:38
7585,Customer_7585,55,Female,South India,89,Washing Machine,Electronics,Samsung,3.8,530938,3,29579.04,0.05,84300.26,UPI,2025-05-31,10:46:39,2025-06-03 10:46:39
4803,Customer_4803,18,Male,West India,68,Refrigerator,Wearables,LG,4.9,718690,1,26495.45,0.3,18546.81,Credit/Debit Card,2025-05-31,10:46:40,2025-06-06 10:46:40
8463,Customer_8463,56,Male,East India,57,Washing Machine,Wearables,Samsung,4.9,933325,1,15889.93,0.29,11281.85,Net Banking,2025-05-31,10:46:41,2025-06-06 10:46:41
2937,Customer_2937,26,Male,West India,43,Smartphone,Wearables,Sony,3.9,497265,2,136189.27,0.23,209731.48,UPI,2025-05-31,10:46:42,2025-06-01 10:46:42
8166,Customer_8166,42,Male,North India,26,Headphones,Wearables,LG,4.8,392076,2,577.72,0.12,1016.79,Credit/Debit Card,2025-05-31,10:46:43,2025-06-04 10:46:43
9703,Customer_9703,54,Female,North India,41,Headphones,Home Appliances,Sony,4.1,938991,3,6469.04,0.12,17078.27,Net Banking,2025-05-31,10:46:44,2025-06-01 10:46:44
1723,Customer_1723,19,Female,North India,86,Headphones,Home Appliances,Sony,4.7,531631,2,10834.42,0.18,17768.45,Net Banking,2025-05-31,10:46:45,2025-06-07 10:46:45
1036,Customer_1036,31,Female,East India,30,Laptop,Wearables,Samsung,3.7,349110,2,189065.1,0.17,313848.07,Credit/Debit Card,2025-05-31,10:46:46,2025-06-05 10:46:46
9987,Customer_9987,51,Female,South India,34,Headphones,Home Appliances,OnePlus,4.0,159731,2,17625.37,0.09,32078.17,Credit/Debit Card,2025-05-31,10:46:47,2025-06-04 10:46:47
